hashtag,video_url,username,caption,views,likes,shares
ghanatouknursing,https://www.tiktok.com/@kanyeeti_/video/7528409065123269910,kanyeeti_,First time trying anything pottery and I absolutely enjoyed it 💕This was a very a thoughtful gift from @mss.qiiraht2,0,0,0
ghanatouknursing,https://www.tiktok.com/@obaapre1/video/7550412765324709142,obaapre1,I wish I was told this earlier…… make your decision now ( Colleagues of the most noble profession!!) #fyp #ukrn #ghanatiktok🇬🇭 #goviral #awareness,0,0,0
ghanatouknursing,https://www.tiktok.com/@de_compoundhouse/video/7464885697728498977,de_compoundhouse,#🇬🇭🇬🇧👌 #ifweallightupwecanscareawaythedark #teamwork #Graceandgratitude😇🙏🏽 @Aquasi_KK @akuaboatemaaaduboahen @Vee,0,0,0
=======
ghanauknurses,https://www.tiktok.com/@winniehospital/video/7420904942640073990,winniehospital,#CapCut #nursesoftiktok #uknurse #ghanafuodotcom #viraltiktok #ghananursesandmidwives🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@trouble_carlos6/video/7543359247199833366,trouble_carlos6,#troublecarlospagewewantitbackcooljay06 #ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanafuodotcom #Troublecarlos #promomakanliburan,0,0,0
ghanauknurses,https://www.tiktok.com/@abeenaberry/video/7355077275479477510,abeenaberry,The Struggle with this Brit Accent 🤣🤣 #carework #uk #fun #work #explorepage #explore #viral #ghana,0,0,0
ghanauknurses,https://www.tiktok.com/@obaapre1/video/7550412765324709142,obaapre1,I wish I was told this earlier…… make your decision now ( Colleagues of the most noble profession!!) #fyp #ukrn #ghanatiktok🇬🇭 #goviral #awareness,0,0,0
ghanauknurses,https://www.tiktok.com/@willvybez/video/7416070617914477856,willvybez,UK GHANAIAN NURSES ASSOCIATION DINNER DANCE 💃 🔥🔥🔥,0,0,0
ghanauknurses,https://www.tiktok.com/@gershonnanaboaten/video/7437074766034455863,gershonnanaboaten,#viralvideo #ukrn #uknurses #ghanatiktok🇬🇭 #awuradeay3ade3🙏🏻🙏🏻🙏🏻🙌 #awuradeadom 🙏🙏,0,0,0
ghanauknurses,https://www.tiktok.com/@thebigroom1/video/7547876511206952214,thebigroom1,ANTT in OSCE gentle trainers Ghana Uk nurse #gentleoscetrainers #nurse #osce #fyp #bigroomosce,0,0,0
ghanauknurses,https://www.tiktok.com/@rn_precious001/video/7550140359045549334,rn_precious001,"8) Next steps I can do for you (pick one or more; I’ll proceed immediately) Pull a short list (3–6) of UK universities that accept Nigeria/Ghana diploma-registered nurses for a Nursing Top-Up, with exact 2025/26 international fees, IELTS requirement, and start dates. (recommended) Create a personalized timeline & budget calculator (tuition + living + NMC + visa + arrival costs) for a chosen intake and city (e.g., London vs Manchester). Draft an application checklist email/cover letter and CV tailored to UK nursing top-up applications. 🏫 UK Universities Offering Nursing Top-Up BSc (Hons) 1. University of West London Course: BSc (Hons) Nursing Studies (Top-Up) Duration: 1 year (full-time) Start Date: 15 September 2025 Entry Requirements: Level 5 nursing diploma or equivalent Registration with the appropriate in-country regulatory body English Language: IELTS 6.0 overall, with no component below 5.5 Tuition Fees: Approximately £14,000 per year for international students Additional Info: This course is available to apply through UCAS Clearing. University of Sunderland (London Campus) Course: BSc (Hons) Nursing Practice (Top-Up) Duration: 1 year (full-time) Start Date: To be confirmed Entry Requirements: Level 5 nursing diploma or equivalent Registration with the appropriate in-country regulatory body English Language: IELTS 6.0 overall, with no component below 5.5 Tuition Fees: Approximately £16,500 per year for international students Additional Info: The university offers a free two-week IELTS preparation short course exclusively for nursing students after completion of their programme. University of Chester Course: BSc (Hons) Nursing Studies (International Top-Up) Duration: 1 year (full-time) Start Date: September 2025 Entry Requirements: Level 5 nursing diploma or equivalent Registration with the appropriate in-country regulatory body English Language: IELTS 6.0 overall, with no component below 5.5; NMC requires 7.0 for reading, listening, and speaking, and 7.0 for writing Tuition Fees: Approximately £14,450 per year for international students Additional Info: The university offers an International Scholarship Award applicable to each year of study. University of Huddersfield Course: BSc (Hons) Nursing Studies (Top-Up) Duration: 1 year (full-time) Entry Requirements: Level 5 nursing diploma or equivalent Registration with the appropriate in-country regulatory body English Language: IELTS 7.0 overall, with no component below 6.5 Tuition Fees: Approximately £17,400 per year for international students Additional Info: The university offers a distance learning option for this course. Course Finder 6. University of Derby (Online Learning) Course: BSc (Hons) Nursing Studies (Top-Up) Duration: Part-time (online) Entry Requirements: Level 5 nursing diploma or equivalent Registration with the appropriate in-country regulatory body English Language: IELTS 7.0 overall, with no component below 6.5 Tuition Fees: Approximately £17,400 per year for international students Additional Info: This course is delivered entirely online, offering flexibility for working professionals. #university #topupdegree #bachelor #youpage_tiktok #tuition",0,0,0
ghanauknurses,https://www.tiktok.com/@lyn.nyark/video/7438638999985458465,lyn.nyark,#LIVEhighlights #TikTokLIVE #LIVE #growmyaccount #nursing #uknurse #ghanatiktok🇬🇭 #fyp #uknurses🇬🇧,0,0,0
ghanauknurses,https://www.tiktok.com/@thebigroom1/video/7509408968679181590,thebigroom1,OSCE #osce #nurse #uknurses🇬🇧 #ghanatiktok🇬🇭 #ghana #nhsnurse,0,0,0
ghanauknurses,https://www.tiktok.com/@pokuah_/video/7352594485605420294,pokuah_,Link to the full video is on my youtube channel. #ukmidwife #uknurses🇬🇧 #ghananursesandmidwives🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@rythmx_studio/video/7362966120850001157,rythmx_studio,This is the doing of the Lord #ghanatiktok🇬🇭 #uknurses🇬🇧 #londonlife #ghananurses,0,0,0
ghanauknurses,https://www.tiktok.com/@abenamercedesuk/video/7081929105196846342,abenamercedesuk,#viral #foryou #foryoupage #ghanatiktok🇬🇭🇬🇭🇬🇭🇬🇭 #uktiktok🇬🇧ukviral #abena_mercedes #ghanauk #mentalhealthnurses #africa,0,0,0
ghanauknurses,https://www.tiktok.com/@kwamevirgin9/video/7509558405736975638,kwamevirgin9,"Ghana fans ready for the match at the GTech Community Stadium in Brentford, UK 🇬🇭 ⚽️ 😃",0,0,0
ghanauknurses,https://www.tiktok.com/@happyesenam/video/7428221853782592811,happyesenam,"#onthisday Being a registered nurse is stressful everywhere, but there's some that pay more for the stress. It doesn't make sense to be broke and miserable at the same time.Choose wisely.#ghanaeconomy🇬🇭 #nusesoftiktok #ghanatiktok🇬🇭 #fypシ",0,0,0
ghanauknurses,https://www.tiktok.com/@nana_akua_holdbrooke17/video/7163278150607064322,nana_akua_holdbrooke17,##ghanatiktok🇬🇭 #nursesoftiktok #ukrn #uk #viral #🇬🇧 #🇬🇭 #ghana #trending #fyp,0,0,0
ghanauknurses,https://www.tiktok.com/@kanyeeti_/video/7382554399257709857,kanyeeti_,Post-japa resolutions 😂😂 #kanyiti_#ruky__ #relatable #nhsnurse #nurselife #nurse #ghanatiktok🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@afyaamoako/video/7456431648687590678,afyaamoako,A glimpse into a day in the life of a dental nurse! 🦷✨ #motivationph #fypp #ghanatiktok🇬🇭 #dentalnurse #germany #dentalassistant # #adayinmylife #ZFA,0,0,0
ghanauknurses,https://www.tiktok.com/@_k.boateng/video/7477179557372726530,_k.boateng,Don’t say I didn’t warn you #foryoupageofficiall #uktiktok🇬🇧uk #ghanatiktok🇬🇭 #nursehumor #uknurses🇬🇧 #humortiktok #nursetraveler,0,0,0
ghanauknurses,https://www.tiktok.com/@nursestunnar/video/7091212704223988997,nursestunnar,OSCE TRAINING ON PAIN ASSESSMENT #fyp #osce #uknurse #ghanatiktok🇬🇭 #uktiktok @nana_ekuyah @user8617951651388,0,0,0
ghanauknurses,https://www.tiktok.com/@kayla.kale/video/7543236443645218070,kayla.kale,Want the full story? 😱 Nanelle Griselda has the complete video on her YouTube — go watch it now! 📺🔥 https://youtube.com/@nanellegriselda?si=aGzMgwUEwap20hF7#dailynews #ghananewstoday #ghananewstoday #uknurse #ghanatiktok🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@miss.dorismovic/video/7304890256908733702,miss.dorismovic,#missDorismovic #urfinenurse❤️❤️❤️ #proudnurse #fyp🇬🇭🇬🇭🇬🇭❤️❤️❤️❤️❤️,0,0,0
ghanauknurses,https://www.tiktok.com/@lyn.nyark/video/7550037124049947926,lyn.nyark,#ghanatiktok🇬🇭 #fyppp #uknurses🇬🇧 #ukticktok🇬🇧 #fyp,0,0,0
ghanauknurses,https://www.tiktok.com/@thebiznurse/video/7493825349193633029,thebiznurse,"Ghanaian Nurse in UK: NMC Registration After Top-Up Degree We explain the NMC registration process for Ghanaian nurses in the UK after a top-up degree. Learn about accreditation, program leader consultations, and career progression. #GhanaianNursesUK #NMCRregistration #NursingTopUpDegree #UKNursingJobs #InternationalNurses #UniversityOfDerby #NursingCareer #RegisteredNurse #NursingEducation #OverseasNurses",0,0,0
ghanauknurses,https://www.tiktok.com/@kafuidey7/video/7135015684907584774,kafuidey7,"What's it like to be an African nurse working in Europe? Listen to the story of Jeff, a psychiatric nurse from Ghana. #nurse #nursing #Ghana #UK #migration #braindrain #Africa #Europe",0,0,0
ghanauknurses,https://www.tiktok.com/@nursegifty/video/7412677938686086433,nursegifty,En route to Central London ❤️🇬🇧 #uk #uktiktok #london #tiktokuk #fyp #ghanatiktok🇬🇭 #nurse #rn #shorthair,0,0,0
ghanauknurses,https://www.tiktok.com/@wofafoodtour/video/7499087959539469590,wofafoodtour,"Step into a slice of Ghana right in the heart of London! I visited the legendary Nsawam Market African Store in Mitcham (282 London Rd, CR4 3NB), and it felt like being transported straight to the bustling markets of Accra. From fresh kenkey, waakye leaves, and authentic Ghanaian spices to rare African snacks you won’t find anywhere else—this place is a cultural goldmine! Watch till the end for a surprise taste test that will blow your mind. If you’re craving a true Afro-Caribbean shopping experience in the UK, this is the spot! #GhanaInLondon #AfricanStoreUK #MitchamVibes #GhanaianFoodUK #NsawamMarket #DiasporaLife #KenkeyChronicles #WaakyeInLondon #LondonVlog #AfricanMarketTour #CultureInTheCity #AfroUKVibes #TasteOfAfrica #SupportBlackBusinessUK#fyp",0,0,0
ghanauknurses,https://www.tiktok.com/@kofilondon3/video/7307640977798253856,kofilondon3,#ghanaukticktokers🇬🇭🇬🇧 #ghanausa🇬🇭🇺🇸 #kofilondon3 #payola #fyp,0,0,0
ghanauknurses,https://www.tiktok.com/@tiktok.pro969/video/7523624443327843615,tiktok.pro969,"at a hospital ward with about 30 bed capacity and you are just 2 nurses on duty🤣🤣🤣🤣. ""maame nurse, nsuo no asa oo""🤣🤣🤣 #ghananursesandmidwives🇬🇭 #nursing #nurseoftiktok #nurse #newnurse #ghananurses #uknurse",0,0,0
ghanauknurses,https://www.tiktok.com/@the.latest6/video/7542142703325170966,the.latest6,#ghana #uk #news #treanding,0,0,0
ghanauknurses,https://www.tiktok.com/@maameserwaa_asare/video/7499566236930428182,maameserwaa_asare,#fyp#uklife🇬🇧 #africantiktok #ghanatiktok🇬🇭 #uktiktok,0,0,0
ghanauknurses,https://www.tiktok.com/@realtimzz_t96/video/7549857748519800086,realtimzz_t96,"Ghanaian uncle showed up dripped out in full St. George's Cross at today's London protest to ""unite the country""!👀 [cca: 🎥 london_open_tv] #centrallondon #london #unitedkingdom #MANLIKETIMZ #mltiktok",0,0,0
ghanauknurses,https://www.tiktok.com/@princess.michy2/video/7544445268259867926,princess.michy2,,0,0,0
ghanauknurses,https://www.tiktok.com/@lyn.nyark/video/7454929036083563809,lyn.nyark,#LIVEhighlights #TikTokLIVE #LIVE #uknurses🇬🇧 #ghanatiktok🇬🇭 #ghananurses #ghananursesandmidwives🇬🇭 ghananurse,0,0,0
ghanauknurses,https://www.tiktok.com/@tiktok.pro969/video/7519512811718937887,tiktok.pro969,how do ghanain nurses handle stress.. share yours in the comments session #nursesoftiktok #nurse #ghanatiktok🇬🇭 #ghananurses #ghananursesandmidwives🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@ruhiatuabaa/video/7445603273106607393,ruhiatuabaa,Sister Maria thanks for joining us in prayers 🙏 🙏 🙏 🙏 #hijabi #islam #muslimtiktok #quran_alkarim #nurse #ghanatiktok🇬🇭 #nhs #fyp #uk #,0,0,0
ghanauknurses,https://www.tiktok.com/@sethdarkoagyemang/video/7533342762666560790,sethdarkoagyemang,MOH Financial Clearance For Nurses in Ghana #UKNursing #foryoupage #viralvideo #NurseGoal #moh,0,0,0
ghanauknurses,https://www.tiktok.com/@gdnalliance_/video/7523970043244301599,gdnalliance_,Ever heard of Ghanaian-Diaspora Nursing Alliance (G-DNA)? Let us introduce ourselves. #gdna #ghanaiandiasporanursingalliance #ghana #ghanaian #ghanatiktok #ghanaiannurses #ghananurses #ghananursesandmidwives🇬🇭 #ghananursesandmidwives #kumasitiktokers #ghanahealthservice #africantiktok #midwives #ghanamidwives❤️ #ghanaiansabroad #worldhealthorganization #unicef #cdc #healthcarousel #nurse #nursesoftiktok #nursetok,0,0,0
ghanauknurses,https://www.tiktok.com/@friends.of.nanelle/video/7317911214598737184,friends.of.nanelle,#afuaasantewaa has gain massive attention among local and international media🫡🤛🏾💪🏾 #guinnessworldrecords #ghanasingers #ghana #singingmarathon #ghanatiktok🇬🇭 #ghanamedia #nanelle #nanellegriselda #nanelletiktok #nanelle2024 #uknurses🇬🇧 #ghanaiansintheuk,0,0,0
ghanauknurses,https://www.tiktok.com/@glamorousbeauty7/video/7002338055755517189,glamorousbeauty7,#trending #fyp#glamorousbeauty A little introduction 🥺🥰,0,0,0
ghanauknurses,https://www.tiktok.com/@gistdropnewsgh/video/7541092024628415752,gistdropnewsgh,Live updates-CCTV footage shows Raph did not touch the nurse at all and he’s innocent af all charges #tiktokghana🇬🇭🇬🇭🇬🇭_uk🇬🇧🇬🇧🇬🇧 #tranding #goviral #viralvideo #fyi,0,0,0
ghanauknurses,https://www.tiktok.com/@bekwaihemaa/video/7232358776899210523,bekwaihemaa,#viral_video #uktiktoker🇬🇧 #ghanatiktok🇬🇭 #uknurses🇬🇧,0,0,0
ghanauknurses,https://www.tiktok.com/@lyn.nyark/video/7455984624431418656,lyn.nyark,#LIVEhighlights #TikTokLIVE #LIVE #nursing #uknurses🇬🇧 #ghananursesandmidwives🇬🇭 #ghanatiktok🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@kejetiafoodsonline/video/7510220629413547286,kejetiafoodsonline,"🇬🇭 Ghanaian plug in the UK? Say less! We’ve got your FanYogo and FanIce cravings covered. Fresh stock, authentic taste, doorstep delivery. Tag a Ghanaian who knows the vibe 💯 📩 Order now – limited quantities! #FanIceReloaded #FanYogoLove #DiasporaCravings #GhanaSnackPlug #GhanaToUK #AfroTreatsLondon #GhanaianOwnedBusiness #TwiTok #UKGhanaian",0,0,0
ghanauknurses,https://www.tiktok.com/@c4news/video/7548907224442162454,c4news,"An 81-year-old British citizen has finally returned home to the UK, after being stranded in Ghana for four months because of a discrepency in her documentation. Channel 4 News first reported Hannah Dankwa's case two weeks ago, as her family pleaded with the Home Office to allow her to travel home for cancer treatment. Critics say Hannah's experience shows there are still lessons to be learned, seven years after the Windrush scandal came to light. #Channel4News #C4News #UK #Ghana #Windrush #UKPolitics",0,0,0
ghanauknurses,https://www.tiktok.com/@nursejennyxo/video/7506578209719291158,nursejennyxo,Let me help you calm down 🩵 #vitals #calm #calmdown #nurselife #uknurses#virał #fyp,0,0,0
ghanauknurses,https://www.tiktok.com/@kanyeeti_/video/7547274220485512470,kanyeeti_,I love this era for me🤍 #selfcare #nurselife #nhsnurse #nursehumor #nursetok,0,0,0
ghanauknurses,https://www.tiktok.com/@paa_kwasi_jonathan_tv/video/7540574535578307870,paa_kwasi_jonathan_tv,#fyp #fypシ #trending #foryou #fypage #tiktok #viralvideo #foryoupage #viral,0,0,0
ghanauknurses,https://www.tiktok.com/@rosie_konadu/video/7338917585985064224,rosie_konadu,"Replying to @Brain I have lits of questions about rising in bands and moving into specialties. This is going to be a series. Kinkdy follow ,like and share . ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ #nurses#uknurses🇬🇧#viral❤️#ghananursesandmidwives🇬🇭#ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghananursesintheuk🇬🇧",0,0,0
ghanauknurses,https://www.tiktok.com/@thebiznurse/video/7506579147150445880,thebiznurse,Replying to @eyram.adzo❤️ check @K&A RN🇺🇸🇬🇭 for USA process Mental Health Nurse in Ghana? You can work in the UK! Here’s what you need: NMC registration + CBT + OSCE. I learned mental health nurses enjoy more in the UK than RGNs. #MentalHealthNurse #GhanaNurses #NurseMigration #NursingAbroad #UKNursePathway #NMCRegistration #PsychNurseGhana #CBTOSCEPrep #NursesOfTikTok #GhanaToUK,0,0,0
ghanauknurses,https://www.tiktok.com/@thebiznurse/video/7506437082311593221,thebiznurse,"Replying to @wendy_Saal Can a Public Health Nurse from Ghana work as an Adult Nurse in the UK? YES — a Public Health Nurse/ community health nurse from diploma level upwards from Ghana can work as an Adult Nurse in the UK, usually by applying through the NMC international registration pathway #communityhealthnurse #diplomacommunityhealthnurse • #PublicHealthNurse • #GhanaNurses • #NursingAbroad • #NurseMigration • #UKNursePathway • #NMCRegistration • #NursesOfGhana • #NurseToUK • #AdultNurseUK • #StudyNursingAbroad • #GhanaToUK • #AfricanNurses • #NursingInTheUK • #NurseRegistration • #GhanaNurseJourney • #RGNinUK • #CareMigration • #NMCApproved • #NursingCareer • #NurseRelocation • can a public health nurse work in uk • how to register as a nurse in uk from ghana • public health nurse to adult nurse uk • public health nurse nmc registration • uk nursing jobs for ghana nurses • nmc requirements for international nurses • convert public health nurse to adult nurse • public health nurse uk pathway • how to become a nurse in uk from ghana • steps to work in uk as a nurse @fiifinanaba",0,0,0
ghanauknurses,https://www.tiktok.com/@__her.royal.high.nurse__/video/7205521097540783366,__her.royal.high.nurse__,My Sabi Nurses❤️🩺❤️ @Nyaniba Health College offers the best nursing training you can get❤️🩺❤️ #foryoupage #fyp #foryou #fypシ #ghananurses #ghnurse #ghnursesandmidwives #nursesoftiktok #nurse #nursing #trending #cruisetok #viral,0,0,0
ghanauknurses,https://www.tiktok.com/@jenniferlomotey85/video/7428174839027977505,jenniferlomotey85,#ghanatiktokers🇬🇭🇬🇭🇬🇭 #ghanafuo #ghanatiktok🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@officialodeneho/video/7103643050303393030,officialodeneho,Uniform no 💚🤍✅😎#studentnurses #nuresesoftiktok #ghananurse #ghanatiktok #soundalert,0,0,0
ghanauknurses,https://www.tiktok.com/@theboymcmends/video/7293255534881377541,theboymcmends,#tiktok #foryoupage #foryou #newtrend #nursesoftiktok #nursing #nursingstudent,0,0,0
ghanauknurses,https://www.tiktok.com/@abenamercedesuk/video/7100869457081306373,abenamercedesuk,How to migrate to the uk as a nurse #ghanatiktok🇬🇭 #abenamercedesuk #tiktokuk #africa #ghnurses #ghnurse #africannurses #skilledworkervisa #skilledworkers #fypage #fyp,0,0,0
ghanauknurses,https://www.tiktok.com/@kanyeeti_/video/7382987868605648161,kanyeeti_,OSCE can reduce your steeze and composure in this UK real quick!!😭 SHOULD I SHARE MY STORY OF HOW IT LEAD ME TO DEPRESSION??#nurselife #nurse #relatable #nhsnurse #ghanatiktok🇬🇭 #ghanatiktokers🇬🇭🇬🇭🇬🇭 #kanyiti_ #ruky__ #nigeriatiktok🇳🇬🇳🇬🇳🇬,0,0,0
ghanauknurses,https://www.tiktok.com/@modern_nursesandmidwives/video/7173738839159229702,modern_nursesandmidwives,"WHAT ARE YOU COMMENTS ON THIS.... Health Minister, Kwaku Agyemang Manu, has revealed an imminent bilateral agreement between the Government of Ghana and the British Government to send Ghanaian trained Nurses to the United Kingdom (UK) in EXCHANGE FOR FINANCIAL CONSIDERATIONS.🧐🤔🤔 #xyz #makemefamous #fypシ #VIRAL #viral #nurses #modernnursesandmidwives #trend #uk #ghana #foryou #fyppp",0,0,0
ghanauknurses,https://www.tiktok.com/@inspirational_kukupak/video/7521329134971161878,inspirational_kukupak,There are shifts and there are “shits”😆😹🤭 Grateful to God for survival!🤗💃🏾🙌🏾 #fyp #nursetok #nursetiktoker #ukrn #ghanatiktok🇬🇭 #ghanaukticktokers🇬🇭🇬🇧 #uktiktok,0,0,0
ghanauknurses,https://www.tiktok.com/@kingderek_official/video/7174022517785414918,kingderek_official,"Ghana to trade nurses for cash with UK, State to earn £1,000 per nurse. Full details 😱😱 #ghana #nurses #uk #ghanaiannurse",0,0,0
ghanauknurses,https://www.tiktok.com/@groceries_and_more/video/7389367791670791430,groceries_and_more,Dm for more enquiries and purchase Location: ksi Tafo 3miles #grocerieshaul #ukgroceriesghana,0,0,0
ghanauknurses,https://www.tiktok.com/@gh_nurses_and_midwives/video/7418908695389539589,gh_nurses_and_midwives,@celebrity nurse❤️ #rip #hospital #universityofghana #fyyyyyyyyyyyyyyyy #ghananursesandmidwives🇬🇭 #ghana #fypage,0,0,0
ghanauknurses,https://www.tiktok.com/@afiamercy123/video/7291811139971779846,afiamercy123,#nurse #trending #like #fyp #goviral #explore #viral #trend #like @~Sandyyy🦋❤️♍️ @Assah Augustina,0,0,0
ghanauknurses,https://www.tiktok.com/@papanurse13new/video/7545764596833914134,papanurse13new,"Let’s help you pass your OSCE, OET and CBT with ease! Tailored to suit your needs and availability. Send a message now. 5 weeks intensive virtual studies and 3 days face to face. #fyp #viralvideos #ghanatiktok🇬🇭 #nurses #trends",0,0,0
ghanauknurses,https://www.tiktok.com/@nanellegriselda/video/7231579018271690011,nanellegriselda,Watch this before Thursday 11th May #ghananursesandmidwives🇬🇭 #overseasnursesuk #ghananursesuk,0,0,0
ghanauknurses,https://www.tiktok.com/@thebigroom1/video/7453745463414574369,thebigroom1,Yes join as a Nurse Associate in the United Kingdom #fyp #fypppppppppppppp #osce #nurse #associate,0,0,0
ghanauknurses,https://www.tiktok.com/@rythmx_studio/video/7500535396372155654,rythmx_studio,Meye Dreamer🥰#yppppppppppppppppppppppp #londonlife #ghanatiktok🇬🇭 #ypfッ #uk #nurselife #nurse #nurselondon #nurseghana #uknurses🇬🇧 #ghananursesandmidwives🇬🇭,0,0,0
ghanauknurses,https://www.tiktok.com/@face_to_fame_tv/video/7545224967051316502,face_to_fame_tv,PRO for Accra regional Nurses Association crying on National Television 😭😭 #ghanatiktok🇬🇭 #uktiktok #ghanatiktokers🇬🇭🇬🇭🇬🇭 #viralvideos #aifilter,0,0,0
ghanauknurses,https://www.tiktok.com/@manu3llax/video/7336687767562243361,manu3llax,gen-z nurses 💜 #manu3lla #manu3llax #fypシ゚viral #foryoupage #makemefamous #makemeviral #blowthisup #likes #childnursing #childnurse❤️ #childnursestudent #editme #blowthisupforme #fyppppppppppppppppppppppp #childnursingcourse #2ndyear #future #ghanatiktok🇬🇭 #speedafrobeats #views #comment #edgesonfleek #blackgirls #repost #askquestions #nursesoftiktok #nursingschool #prettylittleliars,0,0,0
